LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ISR,STINT,TOT,PC_PA,M,2003-05,7.349333000000001,
ISR,STINT,TOT,PC_PA,M,2003-06,6.791428999999999,
ISR,STINT,TOT,PC_PA,M,2003-07,6.165217,
ISR,STINT,TOT,PC_PA,M,2003-08,5.675882,
ISR,STINT,TOT,PC_PA,M,2003-09,5.484762,
ISR,STINT,TOT,PC_PA,M,2003-10,5.3815,
ISR,STINT,TOT,PC_PA,M,2003-11,5.407222,
ISR,STINT,TOT,PC_PA,M,2003-12,4.951304,
ISR,STINT,TOT,PC_PA,M,2004-01,4.673529,
ISR,STINT,TOT,PC_PA,M,2004-02,4.56381,
ISR,STINT,TOT,PC_PA,M,2004-03,4.3422730000000005,
ISR,STINT,TOT,PC_PA,M,2004-04,4.243333,
ISR,STINT,TOT,PC_PA,M,2004-05,4.288235,
ISR,STINT,TOT,PC_PA,M,2004-06,4.217727,
ISR,STINT,TOT,PC_PA,M,2004-07,4.254706,
ISR,STINT,TOT,PC_PA,M,2004-08,4.204783,
ISR,STINT,TOT,PC_PA,M,2004-09,4.204375,
ISR,STINT,TOT,PC_PA,M,2004-10,4.205625,
ISR,STINT,TOT,PC_PA,M,2004-11,4.128182,
ISR,STINT,TOT,PC_PA,M,2004-12,3.8209089999999994,
ISR,STINT,TOT,PC_PA,M,2005-01,3.661579,
ISR,STINT,TOT,PC_PA,M,2005-02,3.4285,
ISR,STINT,TOT,PC_PA,M,2005-03,3.533043,
ISR,STINT,TOT,PC_PA,M,2005-04,3.661875,
ISR,STINT,TOT,PC_PA,M,2005-05,3.668571,
ISR,STINT,TOT,PC_PA,M,2005-06,3.6247059999999998,
ISR,STINT,TOT,PC_PA,M,2005-07,3.684286,
ISR,STINT,TOT,PC_PA,M,2005-08,3.7404550000000003,
ISR,STINT,TOT,PC_PA,M,2005-09,3.84,
ISR,STINT,TOT,PC_PA,M,2005-10,4.246923000000001,
ISR,STINT,TOT,PC_PA,M,2005-11,4.553636,
ISR,STINT,TOT,PC_PA,M,2005-12,4.9314290000000005,
ISR,STINT,TOT,PC_PA,M,2006-01,4.9815,
ISR,STINT,TOT,PC_PA,M,2006-02,5.2305,
ISR,STINT,TOT,PC_PA,M,2006-03,5.282941,
ISR,STINT,TOT,PC_PA,M,2006-04,5.431176,
ISR,STINT,TOT,PC_PA,M,2006-05,5.619524,
ISR,STINT,TOT,PC_PA,M,2006-06,5.714118,
ISR,STINT,TOT,PC_PA,M,2006-07,5.7,
ISR,STINT,TOT,PC_PA,M,2006-08,5.8022730000000005,
ISR,STINT,TOT,PC_PA,M,2006-09,5.795,
ISR,STINT,TOT,PC_PA,M,2006-10,5.4966669999999995,
ISR,STINT,TOT,PC_PA,M,2006-11,5.322632,
ISR,STINT,TOT,PC_PA,M,2006-12,5.172857,
ISR,STINT,TOT,PC_PA,M,2007-01,4.71087,
ISR,STINT,TOT,PC_PA,M,2007-02,4.599,
ISR,STINT,TOT,PC_PA,M,2007-03,4.394444,
ISR,STINT,TOT,PC_PA,M,2007-04,4.1,
ISR,STINT,TOT,PC_PA,M,2007-05,3.812381,
ISR,STINT,TOT,PC_PA,M,2007-06,3.83,
ISR,STINT,TOT,PC_PA,M,2007-07,3.833182,
ISR,STINT,TOT,PC_PA,M,2007-08,4.388421,
ISR,STINT,TOT,PC_PA,M,2007-09,4.33,
ISR,STINT,TOT,PC_PA,M,2007-10,4.233333,
ISR,STINT,TOT,PC_PA,M,2007-11,4.315556,
ISR,STINT,TOT,PC_PA,M,2007-12,4.517273,
ISR,STINT,TOT,PC_PA,M,2008-01,4.360435,
ISR,STINT,TOT,PC_PA,M,2008-02,4.111765,
ISR,STINT,TOT,PC_PA,M,2008-03,3.3622730000000005,
ISR,STINT,TOT,PC_PA,M,2008-04,3.0095240000000003,
ISR,STINT,TOT,PC_PA,M,2008-05,3.48375,
ISR,STINT,TOT,PC_PA,M,2008-06,3.659474,
ISR,STINT,TOT,PC_PA,M,2008-07,3.783182,
ISR,STINT,TOT,PC_PA,M,2008-08,4.058235,
ISR,STINT,TOT,PC_PA,M,2008-09,4.2265,
ISR,STINT,TOT,PC_PA,M,2008-10,3.5973330000000003,
ISR,STINT,TOT,PC_PA,M,2008-11,2.986111,
ISR,STINT,TOT,PC_PA,M,2008-12,2.1052169999999997,
ISR,STINT,TOT,PC_PA,M,2009-01,1.29619,
ISR,STINT,TOT,PC_PA,M,2009-02,0.618125,
ISR,STINT,TOT,PC_PA,M,2009-03,0.487727,
ISR,STINT,TOT,PC_PA,M,2009-04,0.39,
ISR,STINT,TOT,PC_PA,M,2009-05,0.37294099999999997,
ISR,STINT,TOT,PC_PA,M,2009-06,0.311818,
ISR,STINT,TOT,PC_PA,M,2009-07,0.412778,
ISR,STINT,TOT,PC_PA,M,2009-08,0.537273,
ISR,STINT,TOT,PC_PA,M,2009-09,0.7010529999999999,
ISR,STINT,TOT,PC_PA,M,2009-10,0.7227779999999999,
ISR,STINT,TOT,PC_PA,M,2009-11,0.749545,
ISR,STINT,TOT,PC_PA,M,2009-12,1.072609,
ISR,STINT,TOT,PC_PA,M,2010-01,1.238333,
ISR,STINT,TOT,PC_PA,M,2010-02,1.268421,
ISR,STINT,TOT,PC_PA,M,2010-03,1.395238,
ISR,STINT,TOT,PC_PA,M,2010-04,1.496875,
ISR,STINT,TOT,PC_PA,M,2010-05,1.4925,
ISR,STINT,TOT,PC_PA,M,2010-06,1.637273,
ISR,STINT,TOT,PC_PA,M,2010-07,1.615882,
ISR,STINT,TOT,PC_PA,M,2010-08,1.788261,
ISR,STINT,TOT,PC_PA,M,2010-09,1.8275,
ISR,STINT,TOT,PC_PA,M,2010-10,1.905556,
ISR,STINT,TOT,PC_PA,M,2010-11,1.952273,
ISR,STINT,TOT,PC_PA,M,2010-12,2.0881819999999998,
ISR,STINT,TOT,PC_PA,M,2011-01,2.052105,
ISR,STINT,TOT,PC_PA,M,2011-02,2.319,
ISR,STINT,TOT,PC_PA,M,2011-03,2.684545,
ISR,STINT,TOT,PC_PA,M,2011-04,3.1023080000000003,
ISR,STINT,TOT,PC_PA,M,2011-05,3.090476,
ISR,STINT,TOT,PC_PA,M,2011-06,3.240556,
ISR,STINT,TOT,PC_PA,M,2011-07,3.21619,
ISR,STINT,TOT,PC_PA,M,2011-08,3.0636360000000002,
ISR,STINT,TOT,PC_PA,M,2011-09,2.815625,
ISR,STINT,TOT,PC_PA,M,2011-10,2.686111,
ISR,STINT,TOT,PC_PA,M,2011-11,2.702273,
ISR,STINT,TOT,PC_PA,M,2011-12,2.6185709999999998,
ISR,STINT,TOT,PC_PA,M,2012-01,2.474,
ISR,STINT,TOT,PC_PA,M,2012-02,2.4284209999999997,
ISR,STINT,TOT,PC_PA,M,2012-03,2.518824,
ISR,STINT,TOT,PC_PA,M,2012-04,2.541053,
ISR,STINT,TOT,PC_PA,M,2012-05,2.493182,
ISR,STINT,TOT,PC_PA,M,2012-06,2.332941,
ISR,STINT,TOT,PC_PA,M,2012-07,2.086364,
ISR,STINT,TOT,PC_PA,M,2012-08,2.074091,
ISR,STINT,TOT,PC_PA,M,2012-09,2.168333,
ISR,STINT,TOT,PC_PA,M,2012-10,2.138,
ISR,STINT,TOT,PC_PA,M,2012-11,1.8972220000000002,
ISR,STINT,TOT,PC_PA,M,2012-12,1.870909,
ISR,STINT,TOT,PC_PA,M,2013-01,1.715455,
ISR,STINT,TOT,PC_PA,M,2013-02,1.71375,
ISR,STINT,TOT,PC_PA,M,2013-03,1.661111,
ISR,STINT,TOT,PC_PA,M,2013-04,1.705789,
ISR,STINT,TOT,PC_PA,M,2013-05,1.478824,
ISR,STINT,TOT,PC_PA,M,2013-06,1.236667,
ISR,STINT,TOT,PC_PA,M,2013-07,1.209091,
ISR,STINT,TOT,PC_PA,M,2013-08,1.198036,
ISR,STINT,TOT,PC_PA,M,2013-09,1.1603620000000001,
ISR,STINT,TOT,PC_PA,M,2013-10,0.969928,
ISR,STINT,TOT,PC_PA,M,2013-11,0.8962690000000001,
ISR,STINT,TOT,PC_PA,M,2013-12,0.8951899999999999,
ISR,STINT,TOT,PC_PA,M,2014-01,0.950073,
ISR,STINT,TOT,PC_PA,M,2014-02,0.895856,
ISR,STINT,TOT,PC_PA,M,2014-03,0.679125,
ISR,STINT,TOT,PC_PA,M,2014-04,0.708749,
ISR,STINT,TOT,PC_PA,M,2014-05,0.650871,
ISR,STINT,TOT,PC_PA,M,2014-06,0.6587029999999999,
ISR,STINT,TOT,PC_PA,M,2014-07,0.663872,
ISR,STINT,TOT,PC_PA,M,2014-08,0.42969700000000005,
ISR,STINT,TOT,PC_PA,M,2014-09,0.246365,
ISR,STINT,TOT,PC_PA,M,2014-10,0.22383499999999998,
ISR,STINT,TOT,PC_PA,M,2014-11,0.21661599999999998,
ISR,STINT,TOT,PC_PA,M,2014-12,0.234654,
ISR,STINT,TOT,PC_PA,M,2015-01,0.23460100000000003,
ISR,STINT,TOT,PC_PA,M,2015-02,0.21066999999999997,
ISR,STINT,TOT,PC_PA,M,2015-03,0.111232,
ISR,STINT,TOT,PC_PA,M,2015-04,0.097762,
ISR,STINT,TOT,PC_PA,M,2015-05,0.08702,
ISR,STINT,TOT,PC_PA,M,2015-06,0.11478900000000002,
ISR,STINT,TOT,PC_PA,M,2015-07,0.101912,
ISR,STINT,TOT,PC_PA,M,2015-08,0.097983,
ISR,STINT,TOT,PC_PA,M,2015-09,0.080002,
ISR,STINT,TOT,PC_PA,M,2015-10,0.092436,
ISR,STINT,TOT,PC_PA,M,2015-11,0.13234,
ISR,STINT,TOT,PC_PA,M,2015-12,0.115552,
ISR,STINT,TOT,PC_PA,M,2016-01,0.089136,
ISR,STINT,TOT,PC_PA,M,2016-02,0.071796,
ISR,STINT,TOT,PC_PA,M,2016-03,0.095433,
ISR,STINT,TOT,PC_PA,M,2016-04,0.11043,
ISR,STINT,TOT,PC_PA,M,2016-05,0.102796,
ISR,STINT,TOT,PC_PA,M,2016-06,0.08867,
ISR,STINT,TOT,PC_PA,M,2016-07,0.11153099999999999,
ISR,STINT,TOT,PC_PA,M,2016-08,0.120824,
ISR,STINT,TOT,PC_PA,M,2016-09,0.11507,
ISR,STINT,TOT,PC_PA,M,2016-10,0.11445699999999999,
ISR,STINT,TOT,PC_PA,M,2016-11,0.136484,
ISR,STINT,TOT,PC_PA,M,2016-12,0.120556,
ISR,STINT,TOT,PC_PA,M,2017-01,0.131057,
ISR,STINT,TOT,PC_PA,M,2017-02,0.12188099999999999,
ISR,STINT,TOT,PC_PA,M,2017-03,0.114542,
ISR,STINT,TOT,PC_PA,M,2017-04,0.10426099999999999,
ISR,STINT,TOT,PC_PA,M,2017-05,0.11523699999999999,
ISR,STINT,TOT,PC_PA,M,2017-06,0.10702,
ISR,STINT,TOT,PC_PA,M,2017-07,0.118849,
ISR,STINT,TOT,PC_PA,M,2017-08,0.12781099999999998,
ISR,STINT,TOT,PC_PA,M,2017-09,0.10360899999999999,
ISR,STINT,TOT,PC_PA,M,2017-10,0.083093,
ISR,STINT,TOT,PC_PA,M,2017-11,0.128525,
ISR,STINT,TOT,PC_PA,M,2017-12,0.127631,
ISR,STINT,TOT,PC_PA,M,2018-01,0.1149,
ISR,STINT,TOT,PC_PA,M,2018-02,0.11046199999999999,
ISR,STINT,TOT,PC_PA,M,2018-03,0.126116,
ISR,STINT,TOT,PC_PA,M,2018-04,0.12733699999999998,
ISR,STINT,TOT,PC_PA,M,2018-05,0.127228,
ISR,STINT,TOT,PC_PA,M,2018-06,0.10673599999999998,
ISR,STINT,TOT,PC_PA,M,2018-07,0.115311,
ISR,STINT,TOT,PC_PA,M,2018-08,0.122832,
ISR,STINT,TOT,PC_PA,M,2018-09,0.121483,
ISR,STINT,TOT,PC_PA,M,2018-10,0.148397,
ISR,STINT,TOT,PC_PA,M,2018-11,0.165522,
ISR,STINT,TOT,PC_PA,M,2018-12,0.276613,
ISR,STINT,TOT,PC_PA,M,2019-01,0.250226,
ISR,STINT,TOT,PC_PA,M,2019-02,0.25865900000000003,
ISR,STINT,TOT,PC_PA,M,2019-03,0.251653,
ISR,STINT,TOT,PC_PA,M,2019-04,0.266517,
ISR,STINT,TOT,PC_PA,M,2019-05,0.30144099999999996,
ISR,STINT,TOT,PC_PA,M,2019-06,0.28212800000000005,
ISR,STINT,TOT,PC_PA,M,2019-07,0.26812600000000003,
ISR,STINT,TOT,PC_PA,M,2019-08,0.233458,
ISR,STINT,TOT,PC_PA,M,2019-09,0.17,
ISR,STINT,TOT,PC_PA,M,2019-10,0.2,
ISR,STINT,TOT,PC_PA,M,2019-11,0.14,
ISR,STINT,TOT,PC_PA,M,2019-12,0.18,
ISR,STINT,TOT,PC_PA,M,2020-01,0.19,
ISR,STINT,TOT,PC_PA,M,2020-02,0.18,
ISR,STINT,TOT,PC_PA,M,2020-03,0.19,
ISR,STINT,TOT,PC_PA,M,2020-04,0.09,
ISR,STINT,TOT,PC_PA,M,2020-05,0.06,
ISR,STINT,TOT,PC_PA,M,2020-06,0.05,
ISR,STINT,TOT,PC_PA,M,2020-07,0.04,
ISR,STINT,TOT,PC_PA,M,2020-08,0.05,
ISR,STINT,TOT,PC_PA,M,2020-09,0.06,
ISR,STINT,TOT,PC_PA,M,2020-10,0.03,
