LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
MEX,STINT,TOT,PC_PA,M,2002-08,7.95,
MEX,STINT,TOT,PC_PA,M,2002-09,8.74,
MEX,STINT,TOT,PC_PA,M,2002-10,9.1,
MEX,STINT,TOT,PC_PA,M,2002-11,8.73,
MEX,STINT,TOT,PC_PA,M,2002-12,8.64,
MEX,STINT,TOT,PC_PA,M,2003-01,9.38,
MEX,STINT,TOT,PC_PA,M,2003-02,9.85,
MEX,STINT,TOT,PC_PA,M,2003-03,10.04,
MEX,STINT,TOT,PC_PA,M,2003-04,8.7,
MEX,STINT,TOT,PC_PA,M,2003-05,6.74,
MEX,STINT,TOT,PC_PA,M,2003-06,6.19,
MEX,STINT,TOT,PC_PA,M,2003-07,5.7,
MEX,STINT,TOT,PC_PA,M,2003-08,5.54,
MEX,STINT,TOT,PC_PA,M,2003-09,5.5,
MEX,STINT,TOT,PC_PA,M,2003-10,5.93,
MEX,STINT,TOT,PC_PA,M,2003-11,5.83,
MEX,STINT,TOT,PC_PA,M,2003-12,6.57,
MEX,STINT,TOT,PC_PA,M,2004-01,5.55,
MEX,STINT,TOT,PC_PA,M,2004-02,6.07,
MEX,STINT,TOT,PC_PA,M,2004-03,6.55,
MEX,STINT,TOT,PC_PA,M,2004-04,6.37,
MEX,STINT,TOT,PC_PA,M,2004-05,7.31,
MEX,STINT,TOT,PC_PA,M,2004-06,7.59,
MEX,STINT,TOT,PC_PA,M,2004-07,7.63,
MEX,STINT,TOT,PC_PA,M,2004-08,7.84,
MEX,STINT,TOT,PC_PA,M,2004-09,8.06,
MEX,STINT,TOT,PC_PA,M,2004-10,8.46,
MEX,STINT,TOT,PC_PA,M,2004-11,8.85,
MEX,STINT,TOT,PC_PA,M,2004-12,9.03,
MEX,STINT,TOT,PC_PA,M,2005-01,9.03,
MEX,STINT,TOT,PC_PA,M,2005-02,9.59,
MEX,STINT,TOT,PC_PA,M,2005-03,9.98,
MEX,STINT,TOT,PC_PA,M,2005-04,10.22,
MEX,STINT,TOT,PC_PA,M,2005-05,10.21,
MEX,STINT,TOT,PC_PA,M,2005-06,10.01,
MEX,STINT,TOT,PC_PA,M,2005-07,10.03,
MEX,STINT,TOT,PC_PA,M,2005-08,10.03,
MEX,STINT,TOT,PC_PA,M,2005-09,9.45,
MEX,STINT,TOT,PC_PA,M,2005-10,9.25,
MEX,STINT,TOT,PC_PA,M,2005-11,9.14,
MEX,STINT,TOT,PC_PA,M,2005-12,8.64,
MEX,STINT,TOT,PC_PA,M,2006-01,8.16,
MEX,STINT,TOT,PC_PA,M,2006-02,7.93,
MEX,STINT,TOT,PC_PA,M,2006-03,7.78,
MEX,STINT,TOT,PC_PA,M,2006-04,7.72,
MEX,STINT,TOT,PC_PA,M,2006-05,7.59,
MEX,STINT,TOT,PC_PA,M,2006-06,7.68,
MEX,STINT,TOT,PC_PA,M,2006-07,7.57,
MEX,STINT,TOT,PC_PA,M,2006-08,7.48,
MEX,STINT,TOT,PC_PA,M,2006-09,7.5,
MEX,STINT,TOT,PC_PA,M,2006-10,7.65,
MEX,STINT,TOT,PC_PA,M,2006-11,7.62,
MEX,STINT,TOT,PC_PA,M,2006-12,7.6,
MEX,STINT,TOT,PC_PA,M,2007-01,7.67,
MEX,STINT,TOT,PC_PA,M,2007-02,7.67,
MEX,STINT,TOT,PC_PA,M,2007-03,7.68,
MEX,STINT,TOT,PC_PA,M,2007-04,7.61,
MEX,STINT,TOT,PC_PA,M,2007-05,7.83,
MEX,STINT,TOT,PC_PA,M,2007-06,7.82,
MEX,STINT,TOT,PC_PA,M,2007-07,7.78,
MEX,STINT,TOT,PC_PA,M,2007-08,7.79,
MEX,STINT,TOT,PC_PA,M,2007-09,7.77,
MEX,STINT,TOT,PC_PA,M,2007-10,7.78,
MEX,STINT,TOT,PC_PA,M,2007-11,8.01,
MEX,STINT,TOT,PC_PA,M,2007-12,8.0,
MEX,STINT,TOT,PC_PA,M,2008-01,7.99,
MEX,STINT,TOT,PC_PA,M,2008-02,7.93,
MEX,STINT,TOT,PC_PA,M,2008-03,7.94,
MEX,STINT,TOT,PC_PA,M,2008-04,7.96,
MEX,STINT,TOT,PC_PA,M,2008-05,7.96,
MEX,STINT,TOT,PC_PA,M,2008-06,8.1,
MEX,STINT,TOT,PC_PA,M,2008-07,8.49,
MEX,STINT,TOT,PC_PA,M,2008-08,8.71,
MEX,STINT,TOT,PC_PA,M,2008-09,8.74,
MEX,STINT,TOT,PC_PA,M,2008-10,8.76,
MEX,STINT,TOT,PC_PA,M,2008-11,8.83,
MEX,STINT,TOT,PC_PA,M,2008-12,8.82,
MEX,STINT,TOT,PC_PA,M,2009-01,8.41,
MEX,STINT,TOT,PC_PA,M,2009-02,7.86,
MEX,STINT,TOT,PC_PA,M,2009-03,7.54,
MEX,STINT,TOT,PC_PA,M,2009-04,6.5,
MEX,STINT,TOT,PC_PA,M,2009-05,5.65,
MEX,STINT,TOT,PC_PA,M,2009-06,5.18,
MEX,STINT,TOT,PC_PA,M,2009-07,4.91,
MEX,STINT,TOT,PC_PA,M,2009-08,4.95,
MEX,STINT,TOT,PC_PA,M,2009-09,5.0,
MEX,STINT,TOT,PC_PA,M,2009-10,5.0,
MEX,STINT,TOT,PC_PA,M,2009-11,5.08,
MEX,STINT,TOT,PC_PA,M,2009-12,5.07,
MEX,STINT,TOT,PC_PA,M,2010-01,5.06,
MEX,STINT,TOT,PC_PA,M,2010-02,5.03,
MEX,STINT,TOT,PC_PA,M,2010-03,5.03,
MEX,STINT,TOT,PC_PA,M,2010-04,5.03,
MEX,STINT,TOT,PC_PA,M,2010-05,5.04,
MEX,STINT,TOT,PC_PA,M,2010-06,5.01,
MEX,STINT,TOT,PC_PA,M,2010-07,5.01,
MEX,STINT,TOT,PC_PA,M,2010-08,4.99,
MEX,STINT,TOT,PC_PA,M,2010-09,4.98,
MEX,STINT,TOT,PC_PA,M,2010-10,4.95,
MEX,STINT,TOT,PC_PA,M,2010-11,4.92,
MEX,STINT,TOT,PC_PA,M,2010-12,4.95,
MEX,STINT,TOT,PC_PA,M,2011-01,4.92,
MEX,STINT,TOT,PC_PA,M,2011-02,4.88,
MEX,STINT,TOT,PC_PA,M,2011-03,4.87,
MEX,STINT,TOT,PC_PA,M,2011-04,4.88,
MEX,STINT,TOT,PC_PA,M,2011-05,4.88,
MEX,STINT,TOT,PC_PA,M,2011-06,4.89,
MEX,STINT,TOT,PC_PA,M,2011-07,4.86,
MEX,STINT,TOT,PC_PA,M,2011-08,4.85,
MEX,STINT,TOT,PC_PA,M,2011-09,4.8,
MEX,STINT,TOT,PC_PA,M,2011-10,4.81,
MEX,STINT,TOT,PC_PA,M,2011-11,4.81,
MEX,STINT,TOT,PC_PA,M,2011-12,4.81,
MEX,STINT,TOT,PC_PA,M,2012-01,4.8,
MEX,STINT,TOT,PC_PA,M,2012-02,4.8,
MEX,STINT,TOT,PC_PA,M,2012-03,4.79,
MEX,STINT,TOT,PC_PA,M,2012-04,4.76,
MEX,STINT,TOT,PC_PA,M,2012-05,4.78,
MEX,STINT,TOT,PC_PA,M,2012-06,4.78,
MEX,STINT,TOT,PC_PA,M,2012-07,4.79,
MEX,STINT,TOT,PC_PA,M,2012-08,4.8,
MEX,STINT,TOT,PC_PA,M,2012-09,4.82,
MEX,STINT,TOT,PC_PA,M,2012-10,4.84,
MEX,STINT,TOT,PC_PA,M,2012-11,4.86,
MEX,STINT,TOT,PC_PA,M,2012-12,4.86,
MEX,STINT,TOT,PC_PA,M,2013-01,4.86,
MEX,STINT,TOT,PC_PA,M,2013-02,4.82,
MEX,STINT,TOT,PC_PA,M,2013-03,4.49,
MEX,STINT,TOT,PC_PA,M,2013-04,4.34,
MEX,STINT,TOT,PC_PA,M,2013-05,4.32,
MEX,STINT,TOT,PC_PA,M,2013-06,4.31,
MEX,STINT,TOT,PC_PA,M,2013-07,4.32,
MEX,STINT,TOT,PC_PA,M,2013-08,4.31,
MEX,STINT,TOT,PC_PA,M,2013-09,4.11,
MEX,STINT,TOT,PC_PA,M,2013-10,3.97,
MEX,STINT,TOT,PC_PA,M,2013-11,3.79,
MEX,STINT,TOT,PC_PA,M,2013-12,3.79,
MEX,STINT,TOT,PC_PA,M,2014-01,3.8,
MEX,STINT,TOT,PC_PA,M,2014-02,3.8,
MEX,STINT,TOT,PC_PA,M,2014-03,3.81,
MEX,STINT,TOT,PC_PA,M,2014-04,3.81,
MEX,STINT,TOT,PC_PA,M,2014-05,3.82,
MEX,STINT,TOT,PC_PA,M,2014-06,3.44,
MEX,STINT,TOT,PC_PA,M,2014-07,3.31,
MEX,STINT,TOT,PC_PA,M,2014-08,3.31,
MEX,STINT,TOT,PC_PA,M,2014-09,3.3,
MEX,STINT,TOT,PC_PA,M,2014-10,3.3,
MEX,STINT,TOT,PC_PA,M,2014-11,3.3,
MEX,STINT,TOT,PC_PA,M,2014-12,3.31,
MEX,STINT,TOT,PC_PA,M,2015-01,3.31,
MEX,STINT,TOT,PC_PA,M,2015-02,3.31,
MEX,STINT,TOT,PC_PA,M,2015-03,3.33,
MEX,STINT,TOT,PC_PA,M,2015-04,3.31,
MEX,STINT,TOT,PC_PA,M,2015-05,3.31,
MEX,STINT,TOT,PC_PA,M,2015-06,3.31,
MEX,STINT,TOT,PC_PA,M,2015-07,3.32,
MEX,STINT,TOT,PC_PA,M,2015-08,3.35,
MEX,STINT,TOT,PC_PA,M,2015-09,3.36,
MEX,STINT,TOT,PC_PA,M,2015-10,3.32,
MEX,STINT,TOT,PC_PA,M,2015-11,3.38,
MEX,STINT,TOT,PC_PA,M,2015-12,3.5,
MEX,STINT,TOT,PC_PA,M,2016-01,3.59,
MEX,STINT,TOT,PC_PA,M,2016-02,3.78,
MEX,STINT,TOT,PC_PA,M,2016-03,4.11,
MEX,STINT,TOT,PC_PA,M,2016-04,4.12,
MEX,STINT,TOT,PC_PA,M,2016-05,4.14,
MEX,STINT,TOT,PC_PA,M,2016-06,4.21,
MEX,STINT,TOT,PC_PA,M,2016-07,4.66,
MEX,STINT,TOT,PC_PA,M,2016-08,4.69,
MEX,STINT,TOT,PC_PA,M,2016-09,4.72,
MEX,STINT,TOT,PC_PA,M,2016-10,5.19,
MEX,STINT,TOT,PC_PA,M,2016-11,5.59,
MEX,STINT,TOT,PC_PA,M,2016-12,6.02,
MEX,STINT,TOT,PC_PA,M,2017-01,6.28,
MEX,STINT,TOT,PC_PA,M,2017-02,6.57,
MEX,STINT,TOT,PC_PA,M,2017-03,6.78,
MEX,STINT,TOT,PC_PA,M,2017-04,6.93,
MEX,STINT,TOT,PC_PA,M,2017-05,7.05,
MEX,STINT,TOT,PC_PA,M,2017-06,7.31,
MEX,STINT,TOT,PC_PA,M,2017-07,7.38,
MEX,STINT,TOT,PC_PA,M,2017-08,7.39,
MEX,STINT,TOT,PC_PA,M,2017-09,7.39,
MEX,STINT,TOT,PC_PA,M,2017-10,7.4,
MEX,STINT,TOT,PC_PA,M,2017-11,7.41,
MEX,STINT,TOT,PC_PA,M,2017-12,7.56,
MEX,STINT,TOT,PC_PA,M,2018-01,7.7,
MEX,STINT,TOT,PC_PA,M,2018-02,7.84,
MEX,STINT,TOT,PC_PA,M,2018-03,7.86,
MEX,STINT,TOT,PC_PA,M,2018-04,7.86,
MEX,STINT,TOT,PC_PA,M,2018-05,7.89,
MEX,STINT,TOT,PC_PA,M,2018-06,8.02,
MEX,STINT,TOT,PC_PA,M,2018-07,8.15,
MEX,STINT,TOT,PC_PA,M,2018-08,8.14,
MEX,STINT,TOT,PC_PA,M,2018-09,8.17,
MEX,STINT,TOT,PC_PA,M,2018-10,8.17,
MEX,STINT,TOT,PC_PA,M,2018-11,8.37,
MEX,STINT,TOT,PC_PA,M,2018-12,8.5,
MEX,STINT,TOT,PC_PA,M,2019-01,8.62,
MEX,STINT,TOT,PC_PA,M,2019-02,8.57,
MEX,STINT,TOT,PC_PA,M,2019-03,8.52,
MEX,STINT,TOT,PC_PA,M,2019-04,8.5,
MEX,STINT,TOT,PC_PA,M,2019-05,8.51,
MEX,STINT,TOT,PC_PA,M,2019-06,8.52,
MEX,STINT,TOT,PC_PA,M,2019-07,8.45,
MEX,STINT,TOT,PC_PA,M,2019-08,8.33,
MEX,STINT,TOT,PC_PA,M,2019-09,8.11,
MEX,STINT,TOT,PC_PA,M,2019-10,7.89,
MEX,STINT,TOT,PC_PA,M,2019-11,7.7,
MEX,STINT,TOT,PC_PA,M,2019-12,7.56,
MEX,STINT,TOT,PC_PA,M,2020-01,7.44,
MEX,STINT,TOT,PC_PA,M,2020-02,7.3,
MEX,STINT,TOT,PC_PA,M,2020-03,6.98,
MEX,STINT,TOT,PC_PA,M,2020-04,6.43,
MEX,STINT,TOT,PC_PA,M,2020-05,5.93,
MEX,STINT,TOT,PC_PA,M,2020-06,5.64,
MEX,STINT,TOT,PC_PA,M,2020-07,5.2,
MEX,STINT,TOT,PC_PA,M,2020-08,4.95,
MEX,STINT,TOT,PC_PA,M,2020-09,4.71,
MEX,STINT,TOT,PC_PA,M,2020-10,4.53,
MEX,STINT,TOT,PC_PA,M,2020-11,4.49,
